0,1,2
467.73244047059643,467.6744931413537,467.5212232652016
467.8547322634691,467.7967859450073,467.5217585324601
467.85512712910287,467.79718010803583,467.52215269574066
467.85524624415996,467.79729882246744,467.5222714101547
467.8039173503114,467.74598082559476,467.5224486795058
467.8039552851746,467.7460227050348,467.52249055877064
467.8038886449635,467.74596060731665,467.52242846133
467.9970163262269,467.9390937370136,467.52249138775943
467.9970970289276,467.9391780762442,467.5225757283808
467.99707812073274,467.9391603884407,467.52255804099707
467.9967066648876,467.9387884271485,467.5222530431525
467.99594224185444,467.93802389932944,467.5214885152098
467.6801238944995,467.62309166984636,467.2289691819803
467.6772123775441,467.62017509894326,467.22911080478417
467.677245925417,467.6202049116855,467.2291406163642
467.67725408510466,467.6202114626729,467.22914716677735
467.68231406617207,467.6252700199531,467.22910727688134
467.68179372108716,467.62518718177483,467.22902443805106
467.6815855670106,467.6249771564768,467.22881441297386
467.67723199134656,467.6206275026908,467.2287388976766
467.6772031181782,467.62059862946165,467.2287100236164
467.6771615792854,467.62056336189875,467.22867475606563
467.67662393267943,467.6200328595117,467.2286415733316
467.67654872251217,467.61997165674046,467.2285803710262
467.67634482311917,467.6197827450788,467.2283914581911
467.6940551910689,467.6374962456936,467.2279606824492
467.69385277922765,467.637295011591,467.22775944827936
467.6937740651173,467.6372209965053,467.22768543335854
467.67474041248505,467.61819204894033,467.2276471983592
467.67469554347423,467.61814854889906,467.22760369721755
467.67456572276603,467.6180195173293,467.2274746655218
467.6803863374442,467.6238429657681,467.22738980527174
467.68030635258015,467.6237613189307,467.2273081587045
467.60044806451776,467.5837894583612,467.22717707558525
467.63427376909397,467.617676477288,467.2269786924978
467.63400697531347,467.6174529730003,467.2267551875765
467.63386963261786,467.61736577702237,467.22666799167064
467.2458297402007,467.22933803271786,467.22658844416895
467.2457811224698,467.2293567137097,467.2266071251655
467.24580012914595,467.22939462405725,467.22664503551636
467.24578146336114,467.2294374639175,467.2266740687602
467.24580563805847,467.22947672207573,467.2267133269154
467.24581500913547,467.22950813546663,467.2267447403059
467.245844011647,467.2295710294762,467.22681608553046
467.24592201569817,467.2296676442522,467.22691270030725
