total_inner_iterations,totim,kper,kstp,nouter,ninner,solution_inner_dvmax,solution_inner_dvmax_model,solution_inner_dvmax_node,solution_inner_rmax,solution_inner_rmax_model,solution_inner_rmax_node,solution_inner_alpha,solution_inner_omega
199,1.000000000000000,1,1,3,62,.1019693280227939E-03,1,3261,-.1960414945565790E-02,1,4963,2.448927,4.625951
200,1.000000000000000,1,1,3,63,-.7205262827154373E-05,1,3261,-.2040480547799032E-02,1,4963,-1.626942,1.015062
201,1.000000000000000,1,1,3,64,.1099413758063093E-04,1,3261,-.1907977899729371E-02,1,4963,-1.344987,1.063880
202,1.000000000000000,1,1,3,65,.1079871174344208E-03,1,3261,.6075134700683067E-03,1,4740,4.186987,31.00247
203,1.000000000000000,1,1,3,66,.3273834483155386E-04,1,3261,-.1710622641489461E-03,1,4963,5.284664,0.8810431
204,1.000000000000000,1,1,3,67,-.5652193925690784E-06,1,3261,-.1773595911663049E-03,1,4963,0.5634924,1.868730
205,1.000000000000000,1,1,4,1,-.2193897530884237,1,3031,-58.74581987927792,1,4744,1.137623,1.176330
206,1.000000000000000,1,1,4,2,.4821869774561715,1,3431,-244.9463499224582,1,4728,10.88567,0.9833110
207,1.000000000000000,1,1,4,3,.9154245018463626,1,3054,-353.0382356579506,1,4728,4.427930,1.597867
208,1.000000000000000,1,1,4,4,1.537026672417649,1,4853,-320.6898699910915,1,4728,3.871343,1.363916
209,1.000000000000000,1,1,4,5,1.746003645113130,1,4853,-164.1670060363099,1,4728,4.076545,0.9612164
210,1.000000000000000,1,1,4,6,-.1801227560389802,1,4853,-146.5687255774468,1,4749,-1.338118,1.316836
211,1.000000000000000,1,1,4,7,1.299218503524759,1,3031,142.4120108959127,1,4728,-2.261089,6.778176
212,1.000000000000000,1,1,4,8,.7226423874313155,1,2455,43.11790923091208,1,4744,4.235828,1.405778
213,1.000000000000000,1,1,4,9,.7629612294049388,1,2455,-41.72961039991281,1,4947,4.025417,1.039330
214,1.000000000000000,1,1,4,10,-.1798615903229731,1,2455,-41.98760732879395,1,4947,-1.979447,1.028667
215,1.000000000000000,1,1,4,11,1.283125790254156,1,4847,72.99196842374218,1,4728,-2.174740,18.61902
216,1.000000000000000,1,1,4,12,.6997487724529495,1,4847,-23.59026424614033,1,44,4.827468,1.129127
217,1.000000000000000,1,1,4,13,.8423737833155039,1,4847,-20.55684373219038,1,44,5.315418,0.8893952
218,1.000000000000000,1,1,4,14,-.3464446248205041,1,2388,-22.98011995242222,1,44,-3.997869,0.9618018
219,1.000000000000000,1,1,4,15,1.278072529343291,1,2388,-20.82605852411027,1,4728,-1.737304,8.242751
220,1.000000000000000,1,1,4,16,-.2071200400442733E-01,1,2402,-16.80681597466905,1,4650,0.2683434,1.067447
221,1.000000000000000,1,1,4,17,.2174182490526190,1,2388,-17.09446283586041,1,4650,5.734607,1.824263
222,1.000000000000000,1,1,4,18,.4488215448591204,1,2388,24.26792252885290,1,4728,3.622104,9.320129
223,1.000000000000000,1,1,4,19,.3173356801937401,1,2388,-13.93064800905137,1,4650,4.178599,0.9350608
224,1.000000000000000,1,1,4,20,.2343732825264926,1,2388,-13.23427241036029,1,4650,4.638424,0.9041521
225,1.000000000000000,1,1,4,21,.1366263482761905,1,2272,-11.25327196789230,1,4650,1.654635,9.532848
226,1.000000000000000,1,1,4,22,.2716210569760757,1,3228,-9.344150371244449,1,4650,4.789691,0.7992735
